p=2,,,,,,,
,,,,a1,0.1,MSE,3598.549784
,,,,a2,0.1,,
Date,Y,Y(t-1),Y(t-2),Predict,Err,,
4/1/1992,69.8367,74.739,80.4178,15.51568,-54.32102,,
5/1/1992,67.3781,69.8367,74.739,14.45757,-52.92053,,
6/1/1992,71.4197,67.3781,69.8367,13.72148,-57.69822,,
7/1/1992,77.7263,71.4197,67.3781,13.87978,-63.84652,,
8/1/1992,76.7791,77.7263,71.4197,14.9146,-61.8645,,
9/1/1992,72.5681,76.7791,77.7263,15.45054,-57.11756,,
10/1/1992,69.2363,72.5681,76.7791,14.93472,-54.30158,,
11/1/1992,73.7175,69.2363,72.5681,14.18044,-59.53706,,
12/1/1992,84.7818,73.7175,69.2363,14.29538,-70.48642,,
1/1/1993,88.2287,84.7818,73.7175,15.84993,-72.37877,,
2/1/1993,84.7919,88.2287,84.7818,17.30105,-67.49085,,
3/1/1993,79.6885,84.7919,88.2287,17.30206,-62.38644,,
4/1/1993,71.2731,79.6885,84.7919,16.44804,-54.82506,,
5/1/1993,67.9111,71.2731,79.6885,15.09616,-52.81494,,
6/1/1993,74.5503,67.9111,71.2731,13.91842,-60.63188,,
7/1/1993,82.3366,74.5503,67.9111,14.24614,-68.09046,,
8/1/1993,82.2906,82.3366,74.5503,15.68869,-66.60191,,
9/1/1993,74.8323,82.2906,82.3366,16.46272,-58.36958,,
10/1/1993,69.8758,74.8323,82.2906,15.71229,-54.16351,,
11/1/1993,74.6278,69.8758,74.8323,14.47081,-60.15699,,
12/1/1993,84.4669,74.6278,69.8758,14.45036,-70.01654,,
1/1/1994,94.4017,84.4669,74.6278,15.90947,-78.49223,,
2/1/1994,87.4053,94.4017,84.4669,17.88686,-69.51844,,
3/1/1994,79.4751,87.4053,94.4017,18.1807,-61.2944,,
4/1/1994,71.1817,79.4751,87.4053,16.68804,-54.49366,,
5/1/1994,69.5934,71.1817,79.4751,15.06568,-54.52772,,
6/1/1994,78.1988,69.5934,71.1817,14.07751,-64.12129,,
7/1/1994,83.5287,78.1988,69.5934,14.77922,-68.74948,,
8/1/1994,82.1321,83.5287,78.1988,16.17275,-65.95935,,
9/1/1994,75.9181,82.1321,83.5287,16.56608,-59.35202,,
10/1/1994,71.4802,75.9181,82.1321,15.80502,-55.67518,,
11/1/1994,75.4754,71.4802,75.9181,14.73983,-60.73557,,
12/1/1994,85.0772,75.4754,71.4802,14.69556,-70.38164,,
1/1/1995,92.7412,85.0772,75.4754,16.05526,-76.68594,,
2/1/1995,87.667,92.7412,85.0772,17.78184,-69.88516,,
3/1/1995,81.5205,87.667,92.7412,18.04082,-63.47968,,
4/1/1995,74.0457,81.5205,87.667,16.91875,-57.12695,,
5/1/1995,73.5003,74.0457,81.5205,15.55662,-57.94368,,
6/1/1995,78.5503,73.5003,74.0457,14.7546,-63.7957,,
7/1/1995,86.2425,78.5503,73.5003,15.20506,-71.03744,,
